web-scraper-order,date,title,ratings,label,comment_segmented
1756460710-2679,2025-03-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['sesuai', 'harga']"
1756460710-2680,2025-02-05,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['sesuai', 'harga']"
1756460710-2681,2024-04-08,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['sesuai', 'harga']"
1756460710-2682,2025-03-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['coba']
1756460710-2683,2025-03-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['coba']
1756460710-2684,2025-03-06,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'banget']"
1756460710-2685,2025-01-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['enak']
1756460710-2686,2025-08-25,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['kualitas', 'muas']"
1756460710-2687,2024-06-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['makasih']
1756460710-2688,2025-08-09,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'jamin']"
1756460710-2689,2025-08-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'mantab', 'kualitas', 'mantu']"
1756460710-2690,2025-08-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2691,2025-08-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'bagus', 'kualitas']"
1756460710-2692,2025-08-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2693,2025-08-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'bagus', 'kualitas']"
1756460710-2694,2025-08-05,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'wangi']"
1756460710-2695,2025-08-05,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['legit', 'tekstur', 'lembut', 'kualitas']"
1756460710-2696,2025-08-04,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2697,2025-07-31,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'lumayan']"
1756460710-2698,2025-07-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas']"
1756460710-2699,2025-07-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['tekstur', 'lembut', 'kualitas']"
1756460710-2700,2025-07-12,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2701,2025-07-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'luma']"
1756460710-2702,2025-07-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'halus', 'kualitas', 'bagus']"
1756460710-2703,2025-06-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'lumayan']"
1756460710-2704,2025-06-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2705,2025-06-23,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2706,2025-06-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2707,2025-06-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['gurih', 'tekstur', 'lembut', 'kualitas']"
1756460710-2708,2025-06-15,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2709,2025-06-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2710,2025-06-09,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'oke']"
1756460710-2711,2025-06-01,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2712,2025-05-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2713,2025-05-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lumayan', 'kualitas', 'bagus']"
1756460710-2714,2025-05-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas']"
1756460710-2715,2025-05-07,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['lezat', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2716,2025-05-05,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2717,2025-04-30,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['tekstur', 'lembut', 'kualitas', 'maya']"
1756460710-2718,2025-04-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'ori']"
1756460710-2719,2025-04-05,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['manis', 'tekstur', 'lembut', 'kualitas']"
1756460710-2720,2025-04-04,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2721,2025-03-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2722,2025-03-30,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['gurih', 'tekstur', 'lembut', 'kualitas']"
1756460710-2723,2025-03-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['lezat', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2724,2025-03-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['lezat', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2725,2025-03-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2726,2025-03-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'enak']"
1756460710-2727,2025-03-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'oke']"
1756460710-2728,2025-03-25,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['lezat', 'tekstur', 'lembut', 'kualitas']"
1756460710-2729,2025-03-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2730,2025-05-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2731,2025-03-18,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2732,2025-03-16,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['manis', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2733,2025-03-15,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2734,2025-03-16,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2735,2025-03-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2736,2025-03-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2737,2025-03-13,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2738,2025-03-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2739,2025-03-07,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['lesat', 'tekstur', 'empuk', 'kualitas', 'bagus']"
1756460710-2740,2025-03-06,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2741,2025-03-04,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2742,2025-03-01,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2743,2025-02-28,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2744,2025-03-08,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2745,2025-02-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['manis', 'tekstur', 'lembut', 'kualitas']"
1756460710-2746,2025-02-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2747,2025-02-16,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2748,2025-02-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2749,2025-02-01,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'enak', 'kualitas', 'bagus']"
1756460710-2750,2025-01-31,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2751,2025-01-31,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2752,2025-01-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['mantul', 'tekstur', 'halus', 'kualitas', 'unggul']"
1756460710-2753,2025-01-18,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2754,2024-12-25,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['top', 'tekstur', 'enak', 'kualitas']"
1756460710-2755,2024-12-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lumayan', 'kualitas', 'lumayan']"
1756460710-2756,2024-12-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'kualitas']"
1756460710-2757,2024-12-02,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2758,2024-12-01,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2759,2024-11-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'premium']"
1756460710-2760,2024-11-04,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'jamin']"
1756460710-2761,2024-11-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2762,2024-05-23,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['manis', 'tekstur', 'bagus', 'kualitas', 'original']"
1756460710-2763,2024-10-13,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas', 'oke']"
1756460710-2764,2024-10-31,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2765,2024-09-28,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2766,2024-07-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus']"
1756460710-2767,2024-08-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'bagus', 'kualitas', 'bagus']"
1756460710-2768,2024-08-12,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2769,2024-07-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2770,2024-07-08,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2771,2024-06-23,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2772,2024-04-22,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'kualitas', 'tekstur', 'lembut']"
1756460710-2773,2024-09-25,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'oke']"
1756460710-2774,2024-09-09,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas']"
1756460710-2775,2024-08-08,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'bagus', 'kualitas']"
1756460710-2776,2025-08-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut']"
1756460710-2777,2024-12-12,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['standar']
1756460710-2778,2024-03-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,[]
1756460710-2779,2023-12-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,2,negatif,[]
1756460710-2780,2025-06-10,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['manis']
1756460710-2781,2024-11-28,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'kering', 'kualitas', 'lumayan']"
1756460710-2782,2025-03-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['kualitas', 'sesuai', 'harga']"
1756460710-2783,2025-03-07,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['tekstur', 'kering']"
1756460710-2784,2024-08-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['aja']
1756460710-2785,2025-03-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'sesuai', 'ekspektasi']"
1756460710-2786,2024-05-04,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['sesuai', 'harga']"
1756460710-2787,2024-08-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'garing', 'kualitas']"
1756460710-2788,2025-02-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,[]
1756460710-2789,2024-11-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['manis', 'enak']"
1756460710-2790,2025-01-02,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['mks']
1756460710-2791,2024-03-28,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,1,negatif,"['bau', 'apek', 'payah']"
1756460710-2792,2025-07-06,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['order', 'enak', 'wol']"
1756460710-2793,2025-06-12,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,1,negatif,"['dikit', 'pai', 'tku', 'alit', 'enak', 'produk', 'barang', 'palsu']"
1756460710-2794,2025-04-03,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2795,2024-11-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2796,2025-08-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'lembut']"
1756460710-2797,2024-10-05,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['sesuai', 'harga']"
1756460710-2798,2024-02-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,"['kualitas', 'asa', 'kering', 'enak', 'keras']"
1756460710-2799,2025-03-24,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,"['kue', 'enak']"
1756460710-2800,2025-07-18,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,2,negatif,"['kue', 'bau', 'apek', 'tekstur', 'jamur', 'produk', 'barang', 'rusak']"
1756460710-2801,2025-02-09,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['enak']
1756460710-2802,2025-06-01,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['langgan', 'sel']"
1756460710-2803,2025-06-08,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'bagus', 'enak']"
1756460710-2804,2025-01-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas', 'aman']"
1756460710-2805,2024-08-03,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'gus']"
1756460710-2806,2024-12-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['enak', 'masyaallah']"
1756460710-2807,2025-06-04,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['pet', 'foto']"
1756460710-2808,2024-05-18,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['mantul']
1756460710-2809,2025-01-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'hancur']"
1756460710-2810,2025-01-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['tekstur', 'enak']"
1756460710-2811,2025-05-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'tekstur', 'lembut', 'kualitas', 'uda', 'jamur']"
1756460710-2812,2025-06-22,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['lumayan', 'tipis', 'tekstur', 'lembut']"
1756460710-2813,2025-06-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,['manis']
1756460710-2814,2025-03-24,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['tuk', 'lebaran', 'coba']"
1756460710-2815,2025-03-29,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,"['kualitas', 'kemas', 'aman']"
1756460710-2816,2025-03-16,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['enak', 'manis']"
1756460710-2817,2025-07-31,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2818,2025-07-24,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['komentar']
1756460710-2819,2025-07-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['komentar']
1756460710-2820,2025-05-16,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2821,2024-11-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['komentar']
1756460710-2822,2023-10-20,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2823,2024-02-28,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2824,2025-05-24,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2825,2024-06-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2826,2024-08-19,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,2,negatif,"['sesuai', 'gambar']"
1756460710-2827,2025-03-09,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,"['parah', 'jamur']"
1756460710-2828,2024-11-14,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['kotak', 'makan', 'pesok']"
1756460710-2829,2024-12-17,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,['kur']
1756460710-2830,2023-11-23,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['pahit', 'kir']"
1756460710-2831,2024-09-02,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,['pahit']
1756460710-2832,2025-05-26,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,2,negatif,"['jamur', 'makan']"
1756460710-2833,2025-05-28,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2834,2025-05-09,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['komentar']
1756460710-2835,2025-03-15,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2836,2025-03-27,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['dus', 'penyok', 'hancur']"
1756460710-2837,2024-11-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas']"
1756460710-2838,2025-03-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,"['lumayan', 'tekstur', 'lembut', 'kualitas', 'bel']"
1756460710-2839,2024-10-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,"['manis', 'tekstur', 'enak', 'kualitas', 'bagus']"
1756460710-2840,2024-10-12,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,"['manis', 'tekstur', 'lembut', 'kualitas']"
1756460710-2841,2024-08-16,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,4,positif,['manis']
1756460710-2842,2025-08-11,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,5,positif,['komentar']
1756460710-2843,2025-08-21,Kue Lapis Legit Kismis 17x17 Makanan Camilan Enak Murah,3,netral,['komentar']
